3.048000	3.048000	3.048000	3.048000	3.048000	3.048000	3.048000	3.048000	3.048000	3.048000	3.048000	3.048000	3.048000	3.048000	3.048000	3.048000	3.048000	3.048000	3.048000	3.048000	3.048000	3.048000	3.048000	3.048000	3.048000	3.048000	3.048000	3.048000	3.048000	3.048000	3.048000	3.048000	3.048000	3.048000	3.048000	3.048000	3.048000	3.048000	3.048000	3.048000	3.048000	3.048000	3.048000	3.048000	3.048000	3.048000	3.048000	3.556000	3.556000	3.556000	3.556000	3.556000	3.556000	3.556000	3.556000	3.556000	3.556000	3.556000	3.556000	3.556000	3.556000	3.556000	3.556000	3.556000	3.556000	3.556000	3.556000	3.556000	3.556000	3.556000	3.556000	3.556000	3.556000	3.556000	3.556000	3.556000	3.556000	3.556000	3.556000	3.556000	3.556000	3.556000	3.556000	3.556000	3.556000	3.556000	3.556000	3.556000	3.556000	3.556000	3.556000	3.556000	3.556000	3.556000	3.556000	3.556000	3.556000	3.556000	3.556000	3.556000	3.556000	
3.556000	3.556000	3.556000	3.556000	3.556000	3.556000	3.556000	3.556000	3.556000	3.556000	3.556000	3.556000	3.556000	3.556000	3.556000	3.556000	3.556000	3.556000	3.556000	3.556000	3.556000	3.556000	3.556000	3.556000	3.556000	3.556000	3.556000	3.556000	3.556000	3.556000	3.556000	3.556000	3.556000	3.556000	3.556000	3.556000	3.556000	3.556000	3.556000	3.556000	3.556000	3.556000	3.556000	3.556000	3.556000	3.556000	3.556000	3.556000	3.556000	3.556000	3.556000	3.556000	3.556000	3.556000	3.556000	3.556000	3.556000	3.556000	3.556000	3.556000	3.556000	3.556000	3.556000	3.556000	3.556000	3.556000	3.556000	3.556000	3.556000	3.556000	3.556000	3.556000	3.556000	3.556000	3.556000	3.556000	3.556000	3.556000	3.556000	3.556000	3.556000	3.556000	3.556000	3.556000	3.556000	3.556000	3.556000	3.556000	3.556000	3.556000	3.556000	3.556000	3.556000	3.556000	3.556000	3.556000	3.556000	4.064000	4.064000	4.064000	4.064000	
4.064000	4.064000	4.064000	4.064000	4.064000	4.064000	4.064000	4.064000	4.064000	4.064000	4.064000	4.064000	4.064000	4.064000	4.064000	4.064000	4.064000	4.064000	4.064000	4.064000	4.064000	4.064000	4.064000	4.064000	4.064000	4.064000	4.064000	4.064000	4.064000	4.064000	4.064000	4.064000	4.064000	4.064000	4.064000	4.064000	4.064000	4.064000	4.064000	4.064000	4.064000	4.064000	4.064000	4.064000	4.064000	4.064000	4.064000	4.064000	4.064000	4.064000	4.064000	4.064000	4.064000	4.064000	4.064000	4.064000	4.064000	4.064000	4.064000	4.064000	4.064000	4.064000	4.064000	4.064000	4.064000	4.064000	4.064000	4.064000	4.064000	4.064000	4.064000	4.064000	4.064000	4.064000	4.064000	4.064000	4.064000	4.064000	4.064000	4.064000	4.064000	4.064000	4.064000	4.064000	4.064000	4.064000	4.064000	4.064000	4.064000	4.064000	4.064000	4.064000	4.064000	4.064000	4.064000	4.064000	4.064000	4.064000	4.064000	4.064000	4.064000	
4.064000	4.064000	4.064000	4.064000	4.064000	4.064000	4.064000	4.064000	4.064000	4.064000	4.064000	4.064000	4.064000	4.064000	4.064000	4.064000	4.064000	4.064000	4.064000	4.064000	4.064000	4.064000	4.064000	4.064000	4.064000	4.064000	4.064000	4.064000	4.064000	4.064000	4.064000	4.064000	4.064000	4.064000	4.064000	4.064000	4.064000	4.064000	4.064000	4.064000	4.064000	4.064000	4.064000	4.064000	4.064000	4.064000	4.572000	4.572000	4.572000	4.572000	4.572000	4.572000	4.572000	4.572000	4.572000	4.572000	4.572000	4.572000	4.572000	4.572000	4.572000	4.572000	4.572000	4.572000	4.572000	4.572000	4.572000	4.572000	4.572000	4.572000	4.572000	4.572000	4.572000	4.572000	4.572000	4.572000	4.572000	4.572000	4.572000	4.572000	4.572000	4.572000	4.572000	4.572000	4.572000	4.572000	4.572000	4.572000	4.572000	4.572000	4.572000	4.572000	4.572000	4.572000	4.572000	4.572000	4.572000	4.572000	4.572000	4.572000	4.572000	
4.572000	4.572000	4.572000	4.572000	4.572000	4.572000	4.572000	4.572000	4.572000	4.572000	4.572000	4.572000	4.572000	4.572000	4.572000	4.572000	4.572000	4.572000	4.572000	4.572000	4.572000	4.572000	4.572000	4.572000	4.572000	4.572000	4.572000	4.572000	4.572000	4.572000	4.572000	4.572000	4.572000	4.572000	4.572000	4.572000	4.572000	4.572000	4.572000	4.572000	4.572000	4.572000	4.572000	4.572000	4.572000	4.572000	4.572000	4.572000	4.572000	4.572000	4.572000	4.572000	4.572000	4.572000	4.572000	4.572000	4.572000	4.572000	4.572000	4.572000	4.572000	4.572000	4.572000	4.572000	4.572000	4.572000	4.572000	4.572000	4.572000	4.572000	4.572000	4.572000	4.572000	4.572000	4.572000	4.572000	4.572000	4.572000	4.572000	4.572000	4.572000	4.572000	4.572000	4.572000	4.572000	4.572000	4.572000	4.572000	4.572000	4.572000	4.572000	4.572000	4.572000	4.572000	4.572000	4.572000	5.080000	5.080000	5.080000	5.080000	5.080000	
5.080000	5.080000	5.080000	5.080000	5.080000	5.080000	5.080000	5.080000	5.080000	5.080000	5.080000	5.080000	5.080000	5.080000	5.080000	5.080000	5.080000	5.080000	5.080000	5.080000	5.080000	5.080000	5.080000	5.080000	5.080000	5.080000	5.080000	5.080000	5.080000	5.080000	5.080000	5.080000	5.080000	5.080000	5.080000	5.080000	5.080000	5.080000	5.080000	5.080000	5.080000	5.080000	5.080000	5.080000	5.080000	5.080000	5.080000	5.080000	5.080000	5.080000	5.080000	5.080000	5.080000	5.080000	5.080000	5.080000	5.080000	5.080000	5.080000	5.080000	5.080000	5.080000	5.080000	5.080000	5.080000	5.080000	5.080000	5.080000	5.080000	5.080000	5.080000	5.080000	5.080000	5.080000	5.080000	5.080000	5.080000	5.080000	5.080000	5.080000	5.080000	5.080000	5.080000	5.080000	5.080000	5.080000	5.080000	5.080000	5.080000	5.080000	5.080000	5.080000	5.080000	5.080000	5.080000	5.080000	5.080000	5.080000	5.080000	5.080000	5.080000	
5.080000	5.080000	5.080000	5.080000	5.080000	5.080000	5.080000	5.080000	5.080000	5.080000	5.080000	5.080000	5.080000	5.080000	5.080000	5.080000	5.080000	5.080000	5.080000	5.080000	5.080000	5.080000	5.080000	5.080000	5.080000	5.080000	5.080000	5.080000	5.080000	5.080000	5.080000	5.080000	5.080000	5.080000	5.080000	5.080000	5.080000	5.080000	5.080000	5.080000	5.080000	5.080000	5.080000	5.080000	5.080000	5.588000	5.588000	5.588000	5.588000	5.588000	5.588000	5.588000	5.588000	5.588000	5.588000	5.588000	5.588000	5.588000	5.588000	5.588000	5.588000	5.588000	5.588000	5.588000	5.588000	5.588000	5.588000	5.588000	5.588000	5.588000	5.588000	5.588000	5.588000	5.588000	5.588000	5.588000	5.588000	5.588000	5.588000	5.588000	5.588000	5.588000	5.588000	5.588000	5.588000	5.588000	5.588000	5.588000	5.588000	5.588000	5.588000	5.588000	5.588000	5.588000	5.588000	5.588000	5.588000	5.588000	5.588000	5.588000	5.588000	
5.588000	5.588000	5.588000	5.588000	5.588000	5.588000	5.588000	5.588000	5.588000	5.588000	5.588000	5.588000	5.588000	5.588000	5.588000	5.588000	5.588000	5.588000	5.588000	5.588000	5.588000	5.588000	5.588000	5.588000	5.588000	5.588000	5.588000	5.588000	5.588000	5.588000	5.588000	5.588000	5.588000	5.588000	5.588000	5.588000	5.588000	5.588000	5.588000	5.588000	5.588000	5.588000	5.588000	5.588000	5.588000	5.588000	5.588000	5.588000	5.588000	5.588000	5.588000	5.588000	5.588000	5.588000	5.588000	5.588000	5.588000	5.588000	5.588000	5.588000	5.588000	5.588000	5.588000	5.588000	5.588000	5.588000	5.588000	5.588000	5.588000	5.588000	5.588000	5.588000	5.588000	5.588000	5.588000	5.588000	5.588000	5.588000	5.588000	5.588000	5.588000	5.588000	5.588000	5.588000	5.588000	5.588000	5.588000	5.588000	5.588000	5.588000	5.588000	5.588000	5.588000	5.588000	5.588000	6.096000	6.096000	6.096000	6.096000	6.096000	6.096000	
6.096000	6.096000	6.096000	6.096000	6.096000	6.096000	6.096000	6.096000	6.096000	6.096000	6.096000	6.096000	6.096000	6.096000	6.096000	6.096000	6.096000	6.096000	6.096000	6.096000	6.096000	6.096000	6.096000	6.096000	6.096000	6.096000	6.096000	6.096000	6.096000	6.096000	6.096000	6.096000	6.096000	6.096000	6.096000	6.096000	6.096000	6.096000	6.096000	6.096000	6.096000	6.096000	6.096000	6.096000	6.096000	6.096000	6.096000	6.096000	6.096000	6.096000	6.096000	6.096000	6.096000	6.096000	6.096000	6.096000	6.096000	6.096000	6.096000	6.096000	6.096000	6.096000	6.096000	6.096000	6.096000	6.096000	6.096000	6.096000	6.096000	6.096000	6.096000	6.096000	6.096000	6.096000	6.096000	6.096000	6.096000	6.096000	6.096000	6.096000	6.096000	6.096000	6.096000	6.096000	6.096000	6.096000	6.096000	6.096000	6.096000	6.096000	6.096000	6.096000	6.096000	6.096000	6.096000	6.096000	6.096000	6.096000	6.096000	6.096000	6.096000	
6.096000	6.096000	6.096000	6.096000	6.096000	6.096000	6.096000	6.096000	6.096000	6.096000	6.096000	6.096000	6.096000	6.096000	6.096000	6.096000	6.096000	6.096000	6.096000	6.096000	6.096000	6.096000	6.096000	6.096000	6.096000	6.096000	6.096000	6.096000	6.096000	6.096000	6.096000	6.096000	6.096000	6.096000	6.096000	6.096000	6.096000	6.096000	6.096000	6.096000	6.096000	6.096000	6.096000	6.096000	
